"symptom_ID";"symptom";"code_ID";"category"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1738;"thought"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1743;"feeling"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1743;"thought"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1745;"feeling"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1745;"thought"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1752;"feeling"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1752;"thought"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1756;"feeling"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1756;"thought"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1758;"feeling"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1758;"thought"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1760;"feeling"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1760;"thought"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1763;"feeling"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1763;"thought"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1764;"feeling"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1764;"thought"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1766;"feeling"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1766;"thought"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1768;"feeling"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1768;"thought"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1770;"feeling"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1770;"thought"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1772;"feeling"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1772;"thought"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1774;"feeling"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1774;"thought"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1776;"feeling"
1741;"A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary).";1776;"thought"
1742;"The mood disturbance is sufficiently severe to cause marked impairment in social or occupational functioning or to necessitate hospitalization to prevent harm to self or others, or there are psychotic features.";1750;"feeling"
1742;"The mood disturbance is sufficiently severe to cause marked impairment in social or occupational functioning or to necessitate hospitalization to prevent harm to self or others, or there are psychotic features.";1738;"feeling"
1742;"The mood disturbance is sufficiently severe to cause marked impairment in social or occupational functioning or to necessitate hospitalization to prevent harm to self or others, or there are psychotic features.";1743;"feeling"
1742;"The mood disturbance is sufficiently severe to cause marked impairment in social or occupational functioning or to necessitate hospitalization to prevent harm to self or others, or there are psychotic features.";1745;"feeling"
1742;"The mood disturbance is sufficiently severe to cause marked impairment in social or occupational functioning or to necessitate hospitalization to prevent harm to self or others, or there are psychotic features.";1752;"feeling"
1742;"The mood disturbance is sufficiently severe to cause marked impairment in social or occupational functioning or to necessitate hospitalization to prevent harm to self or others, or there are psychotic features.";1756;"feeling"
1742;"The mood disturbance is sufficiently severe to cause marked impairment in social or occupational functioning or to necessitate hospitalization to prevent harm to self or others, or there are psychotic features.";1758;"feeling"
1742;"The mood disturbance is sufficiently severe to cause marked impairment in social or occupational functioning or to necessitate hospitalization to prevent harm to self or others, or there are psychotic features.";1760;"feeling"
1742;"The mood disturbance is sufficiently severe to cause marked impairment in social or occupational functioning or to necessitate hospitalization to prevent harm to self or others, or there are psychotic features.";1763;"feeling"
1742;"The mood disturbance is sufficiently severe to cause marked impairment in social or occupational functioning or to necessitate hospitalization to prevent harm to self or others, or there are psychotic features.";1764;"feeling"
1742;"The mood disturbance is sufficiently severe to cause marked impairment in social or occupational functioning or to necessitate hospitalization to prevent harm to self or others, or there are psychotic features.";1766;"feeling"
1742;"The mood disturbance is sufficiently severe to cause marked impairment in social or occupational functioning or to necessitate hospitalization to prevent harm to self or others, or there are psychotic features.";1768;"feeling"
1742;"The mood disturbance is sufficiently severe to cause marked impairment in social or occupational functioning or to necessitate hospitalization to prevent harm to self or others, or there are psychotic features.";1770;"feeling"
1742;"The mood disturbance is sufficiently severe to cause marked impairment in social or occupational functioning or to necessitate hospitalization to prevent harm to self or others, or there are psychotic features.";1772;"feeling"
1742;"The mood disturbance is sufficiently severe to cause marked impairment in social or occupational functioning or to necessitate hospitalization to prevent harm to self or others, or there are psychotic features.";1774;"feeling"
1742;"The mood disturbance is sufficiently severe to cause marked impairment in social or occupational functioning or to necessitate hospitalization to prevent harm to self or others, or there are psychotic features.";1776;"feeling"
1785;"The disturbance causes clinically significant distress or impairment in social, occupational, or other important areas of functioning, or necessitates hospitalization to prevent harm to self or others, or there are psychotic features.";1778;"NULL"
1785;"The disturbance causes clinically significant distress or impairment in social, occupational, or other important areas of functioning, or necessitates hospitalization to prevent harm to self or others, or there are psychotic features.";1780;"NULL"
1786;"A prominent and persistent period of abnormally elevated, expansive, or irritable mood and abnormally increased activity or energy that predominates in the clinical picture.";1778;"feeling"
1786;"A prominent and persistent period of abnormally elevated, expansive, or irritable mood and abnormally increased activity or energy that predominates in the clinical picture.";1780;"feeling"
1832;"A marked incongruence between ones experienced/expressed gender and assigned gender, of at least 6 months duration, as manifested by at least two of the following";1830;"feeling"
1839;"The condition is associated with clinically significant distress or impairment in social, occupational, or other important areas of functioning";1830;"feeling"
1842;"Recurrent pulling out of ones hair, resulting in hair loss";1840;"ritual "
1843;"Repeated attempts to decrease or stop hair pulling";1840;"ritual "
1844;"The hair pulling causes clinically significant distress or impairment in social, occupational, or other important areas of functioning";1840;"NULL"
1849;"Recurrent skin picking resulting in skin lesions";1847;"ritual "
1850;"Repeated attempts to decrease or stop skin picking";1847;"ritual "
1851;"The skin picking causes clinically significant distress or impairment in social, occupational, or other important areas of functioning";1847;"NULL"
1854;"Obsessions, compulsions, skin picking, hair pulling, other body-focused repetitive behaviors, or other symptoms characteristic of the obsessive-compulsive and related disorders predominate in the clinical picture.";1857;"NULL"
1854;"Obsessions, compulsions, skin picking, hair pulling, other body-focused repetitive behaviors, or other symptoms characteristic of the obsessive-compulsive and related disorders predominate in the clinical picture.";1859;"NULL"
1854;"Obsessions, compulsions, skin picking, hair pulling, other body-focused repetitive behaviors, or other symptoms characteristic of the obsessive-compulsive and related disorders predominate in the clinical picture.";771;"NULL"
1854;"Obsessions, compulsions, skin picking, hair pulling, other body-focused repetitive behaviors, or other symptoms characteristic of the obsessive-compulsive and related disorders predominate in the clinical picture.";773;"NULL"
1854;"Obsessions, compulsions, skin picking, hair pulling, other body-focused repetitive behaviors, or other symptoms characteristic of the obsessive-compulsive and related disorders predominate in the clinical picture.";775;"NULL"
1854;"Obsessions, compulsions, skin picking, hair pulling, other body-focused repetitive behaviors, or other symptoms characteristic of the obsessive-compulsive and related disorders predominate in the clinical picture.";777;"NULL"
1854;"Obsessions, compulsions, skin picking, hair pulling, other body-focused repetitive behaviors, or other symptoms characteristic of the obsessive-compulsive and related disorders predominate in the clinical picture.";1861;"NULL"
1854;"Obsessions, compulsions, skin picking, hair pulling, other body-focused repetitive behaviors, or other symptoms characteristic of the obsessive-compulsive and related disorders predominate in the clinical picture.";1863;"NULL"
1854;"Obsessions, compulsions, skin picking, hair pulling, other body-focused repetitive behaviors, or other symptoms characteristic of the obsessive-compulsive and related disorders predominate in the clinical picture.";1865;"NULL"
1869;"Exposure to actual or threatened death, serious injury, or sexual violation in one (or more) of the following ways";1867;"NULL"
1874;"Presence of nine (or more) of the following symptoms from any of the five categories of intrusion, negative mood, dissociation, avoidance, and arousal, beginning or worsening after the traumatic event(s) occurred";1867;"NULL"
1895;"Exposure to actual or threatened death, serious injury, or sexual violence in one (or more) of the following ways";1893;"NULL"
1898;"Presence of one (or more) of the following intrusion symptoms associated with the traumatic event(s), beginning after the traumatic event(s) occurred";1893;"NULL"
1898;"Presence of one (or more) of the following intrusion symptoms associated with the traumatic event(s), beginning after the traumatic event(s) occurred";1918;"NULL"
1905;"Negative alterations in cognitions and mood associated with the traumatic event(s), beginning or worsening after the traumatic event(s) occurred, as evidenced by two (or more) of the following";1893;"cogdev"
1905;"Negative alterations in cognitions and mood associated with the traumatic event(s), beginning or worsening after the traumatic event(s) occurred, as evidenced by two (or more) of the following";1893;"feeling"
1912;"Marked alterations in arousal and reactivity associated with the traumatic event(s), beginning or worsening after the traumatic event(s) occurred, as evidenced by two (or more) of the following";1893;"thought"
1920;"In children 6 years and younger, exposure to actual or threatened death, serious injury, or sexual violence in one (or more) of the following ways";1918;"NULL"
1925;"One (or more) of the following symptoms, representing either persistent avoidance of stimuli associated with the traumatic event(s) or negative alterations in cognitions and mood associated with the traumatic event(s), must be present, beginning after the event(s) or worsening after the event(s)";1918;"NULL"
1932;"Alterations in arousal and reactivity associated with the traumatic event(s), beginning or worsening after the traumatic event(s) occurred, as evidenced by two (or more) of the following";1918;"NULL"
1934;"The duration of the disturbance is more than 1 month";1918;"NULL"
1935;"The disturbance causes clinically significant distress or impairment in relationships with parents, siblings, peers, or other caregivers or with school behavior";1918;"NULL"
1952;"Criteria for a major depressive disorder may be continuously present for 2 years.";1948;"NULL"
1953;"During the 2-year period (1 year for children or adolescents) of the disturbance, the individual has never been without the symptoms in Criteria A and B for more than 2 months at a time.";1948;"NULL"
1955;"There has never been a manic episode or a hypomanic episode, and criteria have never been met for cyclothymic disorder.";1948;"NULL"
1956;"Presence, while depressed, of two (or more) of the following:";1948;"NULL"
1962;"Depressed mood for most of the day, for more days than not, as indicated by either subjective account or observation by others, for at least 2 years.";1948;"feeling"
1965;"A. Severe recurrent temper outbursts manifested verbally (e.g., verbal rages) and/or behaviorally (e.g., physical aggression toward people or property) that are grossly out of proportion in intensity or duration to the situation or provocation.";1973;"NULL"
1966;"The temper outbursts are inconsistent with developmental level.";1973;"NULL"
1967;"Criteria A and D are present in at least two of three settings (i.e., at home, at school, with peers) and are severe in at least one of these.";1973;"NULL"
1968;"There has never been a distinct period lasting more than 1 day during which the full symptom criteria, except duration, for a manic or hypomanic episode have been met. Note: Developmentally appropriate mood elevation, such as occurs in the context of a highly positive event or its anticipation, should not be considered as a symptom of mania or hypomania.";1973;"NULL"
1969;"The diagnosis should not be made for the first time before age 6 years or after age 18 years.";1973;"NULL"
1972;"D. The mood between temper outbursts is persistently irritable or angry most of the day, nearly every day, and is observable by others (e.g., parents, teachers, peers).";1973;"NULL"
1978;"One (or more) of the following symptoms must be present:";1976;"NULL"
1979;"The disturbance is not merely an exacerbation of the symptoms of another disorder, such as major depressive disorder, panic disorder, persistent depressive disorder (dysthymia), or a personality disorder (although it may co-occur with any of these disorders).";1976;"NULL"
1980;"In the majority of menstrual cycles, at least five symptoms must be present in the final week before the onset of menses, start to improve within a few days after the onset of menses, and become minimal or absent in the week postmenses.";1976;"NULL"
1981;"The symptoms are associated with clinically significant distress or interference with work, school, usual social activities, or relationships with others (e.g., avoidance of social activities; decreased productivity and efficiency at work, school, or home).";1976;"NULL"
2000;"The fear, anxiety, or avoidance is persistent, typically lasting for 6 months or more.";2014;"NULL"
2000;"The fear, anxiety, or avoidance is persistent, typically lasting for 6 months or more.";2016;"NULL"
2000;"The fear, anxiety, or avoidance is persistent, typically lasting for 6 months or more.";2026;"NULL"
2000;"The fear, anxiety, or avoidance is persistent, typically lasting for 6 months or more.";2027;"NULL"
2000;"The fear, anxiety, or avoidance is persistent, typically lasting for 6 months or more.";2028;"NULL"
2000;"The fear, anxiety, or avoidance is persistent, typically lasting for 6 months or more.";2029;"NULL"
2000;"The fear, anxiety, or avoidance is persistent, typically lasting for 6 months or more.";2030;"NULL"
2001;"If another medical condition (e.g., inflammatory bowel disease, Parkinsons disease) is present, the fear, anxiety, or avoidance is clearly excessive.";2014;"NULL"
2003;"The fear, anxiety, or avoidance causes clinically significant distress or impairment in social, occupational, or other important areas of functioning.";2014;"NULL"
2003;"The fear, anxiety, or avoidance causes clinically significant distress or impairment in social, occupational, or other important areas of functioning.";2016;"NULL"
2003;"The fear, anxiety, or avoidance causes clinically significant distress or impairment in social, occupational, or other important areas of functioning.";2026;"NULL"
2003;"The fear, anxiety, or avoidance causes clinically significant distress or impairment in social, occupational, or other important areas of functioning.";2027;"NULL"
2003;"The fear, anxiety, or avoidance causes clinically significant distress or impairment in social, occupational, or other important areas of functioning.";2028;"NULL"
2003;"The fear, anxiety, or avoidance causes clinically significant distress or impairment in social, occupational, or other important areas of functioning.";2029;"NULL"
2003;"The fear, anxiety, or avoidance causes clinically significant distress or impairment in social, occupational, or other important areas of functioning.";2030;"NULL"
2004;"The fear or anxiety is out of proportion to the actual danger posed by the agoraphobic situations and to the sociocultural context.";2014;"NULL"
2009;"The agoraphobic situations are actively avoided, require the presence of a companion, or are endured with intense fear or anxiety.";2014;"NULL"
2011;"Marked fear or anxiety about two (or more) of the following five situations:";2014;"NULL"
2012;"The individual fears or avoids these situations because of thoughts that escape might be difficult or help might not be available in the event of developing panic-like symptoms or other incapacitating or embarrassing symptoms (e.g., fear of falling in the elderly; fear of incontinence).";2014;"NULL"
2013;"The agoraphobic situations almost always provoke fear or anxiety.";2014;"NULL"
2018;"If another medical condition (e.g., Parkinsons disease, obesity, disfigurement from burns or injury) is present, the fear, anxiety, or avoidance is clearly unrelated or is excessive.";2016;"NULL"
2021;"The fear or anxiety is out of proportion to the actual threat posed by the social situation and to the sociocultural context.";2016;"NULL"
2022;"The social situations almost always provoke fear or anxiety.";2016;"NULL"
2023;"The social situations are avoided or endured with intense fear or anxiety.";2016;"NULL"
2024;"Marked fear or anxiety about one or more social situations in which the individual is exposed to possible scrutiny by others. Examples include social interactions (e.g., having a conversation, meeting unfamiliar people), being observed (e.g., eating or drinking), and performing in front of others (e.g., giving a speech).";2016;"NULL"
2025;"The individual fears that he or she will act in a way or show anxiety symptoms that will be negatively evaluated (i.e., will be humiliating or embarrassing; will lead to rejection or offend others).";2016;"NULL"
2039;"The fear or anxiety is out of proportion to the actual danger posed by the specific object or situation and to the sociocultural context.";2026;"NULL"
2039;"The fear or anxiety is out of proportion to the actual danger posed by the specific object or situation and to the sociocultural context.";2027;"NULL"
2039;"The fear or anxiety is out of proportion to the actual danger posed by the specific object or situation and to the sociocultural context.";2028;"NULL"
2039;"The fear or anxiety is out of proportion to the actual danger posed by the specific object or situation and to the sociocultural context.";2029;"NULL"
2039;"The fear or anxiety is out of proportion to the actual danger posed by the specific object or situation and to the sociocultural context.";2030;"NULL"
2040;"Marked fear or anxiety about a specific object or situation (e.g., flying, heights, animals, receiving an injection, seeing blood).";2026;"NULL"
2040;"Marked fear or anxiety about a specific object or situation (e.g., flying, heights, animals, receiving an injection, seeing blood).";2027;"NULL"
2040;"Marked fear or anxiety about a specific object or situation (e.g., flying, heights, animals, receiving an injection, seeing blood).";2028;"NULL"
2040;"Marked fear or anxiety about a specific object or situation (e.g., flying, heights, animals, receiving an injection, seeing blood).";2029;"NULL"
2040;"Marked fear or anxiety about a specific object or situation (e.g., flying, heights, animals, receiving an injection, seeing blood).";2030;"NULL"
2041;"The phobic object or situation is actively avoided or endured with intense fear or anxiety.";2026;"NULL"
2041;"The phobic object or situation is actively avoided or endured with intense fear or anxiety.";2027;"NULL"
2041;"The phobic object or situation is actively avoided or endured with intense fear or anxiety.";2028;"NULL"
2041;"The phobic object or situation is actively avoided or endured with intense fear or anxiety.";2029;"NULL"
2041;"The phobic object or situation is actively avoided or endured with intense fear or anxiety.";2030;"NULL"
2042;"The phobic object or situation almost always provokes immediate fear or anxiety.";2026;"NULL"
2042;"The phobic object or situation almost always provokes immediate fear or anxiety.";2027;"NULL"
2042;"The phobic object or situation almost always provokes immediate fear or anxiety.";2028;"NULL"
2042;"The phobic object or situation almost always provokes immediate fear or anxiety.";2029;"NULL"
2042;"The phobic object or situation almost always provokes immediate fear or anxiety.";2030;"NULL"
2045;"Recurrent unexpected panic attacks. A panic attack is an abrupt surge of intense fear or intense discomfort that reaches a peak within minutes, and during which time four (or more) of the following symptoms occur:";2043;"NULL"
2046;"At least one of the attacks has been followed by 1 month (or more) of one or both of the following:";2043;"NULL"
2066;"Excessive anxiety and worry (apprehensive expectation), occurring more days than not for at least 6 months, about a number of events or activities (such as work or school performance).";2064;"NULL"
2067;"The anxiety and worry are associated with three (or more) of the following six symptoms (with at least some symptoms having been present for more days than not for the past 6 months):";2064;"NULL"
2069;"The anxiety, worry, or physical symptoms cause clinically significant distress or impairment in social, occupational, or other important areas of functioning.";2064;"NULL"
2071;"The individual finds it difficult to control the worry.";2064;"NULL"
2080;"This category applies to presentations in which symptoms characteristic of an anxiety disorder that cause clinically significant distress or impairment in social, occupational, or other important areas of functioning predominate but do not meet the full criteria for any of the disorders in the anxiety disorders diagnostic class. The other specified anxiety disorder category is used in situations in which the clinician chooses to communicate the specific reason that the presentation does not meet the criteria for any specific anxiety disorder. This is done by recording other specified anxiety disorder followed by the specific reason (e.g., generalized anxiety not occurring more days than not).";2078;"NULL"
2081;"Examples of presentations that can be specified using the other specified designation include the following:";2078;"NULL"
2088;"This category applies to presentations in which symptoms characteristic of an anxiety disorder that cause clinically significant distress or impairment in social, occupational, or other important areas of functioning predominate but do not meet the full criteria for any of the disorders in the anxiety disorders diagnostic class. The unspecified anxiety disorder category is used in situations in which the clinician chooses not to specify the reason that the criteria are not met for a specific anxiety disorder, and includes presentations in which there is insufficient information to make a more specific diagnosis (e.g., in emergency room settings).";2086;"NULL"
2091;"The fear, anxiety, or avoidance is persistent, lasting at least 4 weeks in children and adolescents and typically 6 months or more in adults.";2089;"NULL"
2093;"The disturbance causes clinically significant distress or impairment in social, academic, occupational, or other important areas of functioning.";2089;"NULL"
2096;"Developmentally inappropriate and excessive fear or anxiety concerning separation from those to whom the individual is attached, as evidenced by at least three of the following:";2089;"NULL"
2105;"The duration of the disturbance is at least 1 month (not limited to the first month of school).";2819;"NULL"
2106;"Consistent failure to speak in specific social situations in which there is an expectation for speaking (e.g., at school) despite speaking in other situations.";2819;"NULL"
2109;"The disturbance interferes with educational or occupational achievement or with social communication.";2819;"NULL"
2112;"Obsessions, compulsions, preoccupations with appearance, hoarding, skin picking, hair pulling, other body-focused repetitive behaviors, or other symptoms characteristic of obsessive-compulsive and related disorder predominate in the clinical picture.";2110;"NULL"
2117;"The obsessions or compulsions are time-consuming (e.g., take more than 1 hour per day) or cause clinically significant distress or impairment in social, occupational, or other important areas of functioning.";2113;"NULL"
2121;"Presence of obsessions, compulsions, or both:";2113;"NULL"
2127;"This category applies to presentations in which symptoms characteristic of an obsessive-compulsive and related disorder that cause clinically significant distress or impairment in social, occupational, or other important areas of functioning predominate but do not meet the full criteria for any of the disorders in the obsessive-compulsive and related disorders diagnostic class. The other specified obsessive-compulsive and related disorder category is used in situations in which the clinician chooses to communicate the specific reason that the presentation does not meet the criteria for any specific obsessive-compulsive and related disorder. This is done by recording other specified obsessive-compulsive and related disorder followed by the specific reason (e.g., body-focused repetitive behavior disorder).";2125;"NULL"
2128;"Examples of presentations that can be specified using the other specified designation include the following:";2125;"NULL"
2138;"The hoarding causes clinically significant distress or impairment in social, occupational, or other important areas of functioning (including maintaining a safe environment for self and others).";2136;"NULL"
2141;"Persistent difficulty discarding or parting with possessions, regardless of their actual value.";2136;"NULL"
2142;"This difficulty is due to a perceived need to save the items and to distress associated with discarding them.";2136;"NULL"
2143;"The difficulty discarding possessions results in the accumulation of possessions that congest and clutter active living areas and substantially compromises their intended use. If living areas are uncluttered, it is only because of the interventions of third parties (e.g., family members, cleaners, authorities).";2136;"NULL"
2146;"This category applies to presentations in which symptoms characteristic of an obsessive-compulsive and related disorder that cause clinically significant distress or impairment in social, occupational, or other important areas of functioning predominate but do not meet the full criteria for any of the disorders in the obsessive-compulsive and related disorders diagnostic class. The unspecified obsessive-compulsive and related disorder category is used in situations in which the clinician chooses not to specify the reason that the criteria are not met for a specific obsessive-compulsive and related disorder, and includes presentations in which there is insufficient information to make a more specific diagnosis (e.g., in emergency room settings).";2144;"NULL"
2149;"Preoccupation with one or more perceived defects or flaws in physical appearance that are not observable or appear slight to others.";2147;"NULL"
2150;"At some point during the course of the disorder, the individual has performed repetitive behaviors (e.g., mirror checking, excessive grooming, skin picking, reassurance seeking) or mental acts (e.g., comparing his or her appearance with that of others) in response to the appearance concerns.";2147;"NULL"
2152;"The preoccupation causes clinically significant distress or impairment in social, occupational, or other important areas of functioning.";2147;"NULL"
2155;"The child has a developmental age of at least 9 months.";2153;"NULL"
2155;"The child has a developmental age of at least 9 months.";2170;"NULL"
2159;"A persistent social and emotional disturbance characterized by at least two of the following:";2153;"NULL"
2162;"The criteria are not met for autism spectrum disorder.";2153;"NULL"
2167;"The disturbance is evident before age 5 years.";2153;"NULL"
2168;"The child has experienced a pattern of extremes of insufficient care as evidenced by at least one of the following:";2153;"NULL"
2168;"The child has experienced a pattern of extremes of insufficient care as evidenced by at least one of the following:";2170;"NULL"
2169;"A consistent pattern of inhibited, emotionally withdrawn behavior toward adult caregivers, manifested by both of the following:";2153;"NULL"
2172;"A pattern of behavior in which a child actively approaches and interacts with unfamiliar adults and exhibits at least two of the following:";2170;"NULL"
2175;"The development of emotional or behavioral symptoms in response to an identifiable stressor(s) occurring within 3 months of the onset of the stressor(s)";1936;"feeling"
2175;"The development of emotional or behavioral symptoms in response to an identifiable stressor(s) occurring within 3 months of the onset of the stressor(s)";1938;"feeling"
2175;"The development of emotional or behavioral symptoms in response to an identifiable stressor(s) occurring within 3 months of the onset of the stressor(s)";1940;"feeling"
2175;"The development of emotional or behavioral symptoms in response to an identifiable stressor(s) occurring within 3 months of the onset of the stressor(s)";1942;"feeling"
2175;"The development of emotional or behavioral symptoms in response to an identifiable stressor(s) occurring within 3 months of the onset of the stressor(s)";1944;"feeling"
2175;"The development of emotional or behavioral symptoms in response to an identifiable stressor(s) occurring within 3 months of the onset of the stressor(s)";1946;"feeling"
2176;"These symptoms or behaviors are clinically significant, as evidenced by one or both of the following";1936;"NULL"
2176;"These symptoms or behaviors are clinically significant, as evidenced by one or both of the following";1938;"NULL"
2176;"These symptoms or behaviors are clinically significant, as evidenced by one or both of the following";1940;"NULL"
2176;"These symptoms or behaviors are clinically significant, as evidenced by one or both of the following";1942;"NULL"
2176;"These symptoms or behaviors are clinically significant, as evidenced by one or both of the following";1944;"NULL"
2176;"These symptoms or behaviors are clinically significant, as evidenced by one or both of the following";1946;"NULL"
2182;"Low mood, tearfulness, or feelings of hopelessness are predominant";1936;"NULL"
2183;"Nervousness, worry, jitteriness, or separation anxiety is predominant";1938;"NULL"
2184;"A combination of depression and anxiety is predominant";1940;"NULL"
2185;"Disturbance of conduct is predominant";1942;"NULL"
2186;"Both emotional symptoms (e.g., depression, anxiety) and a disturbance of conduct are predominant";1944;"NULL"
125;"The symptoms cause clinically significant distress or impairment in social, occupational, or other important areas of functioning.";2200;"attachment"
2205;"An inability to recall important autobiographical information, usually of a traumatic or stressful nature, that is inconsistent with ordinary forgetting.";2200;"NULL"
2208;"This category applies to presentations in which symptoms characteristic of a trauma- and stressor-related disorder that cause clinically significant distress or impairment in social, occupational, or other important areas of functioning predominate but do not meet the full criteria for any of the disorders in the trauma- and stressor-related disorders diagnostic class. The unspecified trauma- and stressor-related disorder category is used in situations in which the clinician chooses not to specify the reason that the criteria are not met for a specific trauma- and stressor-related disorder, and includes presentations in which there is insufficient information to make a more specific diagnosis (e.g., in emergency room settings).";2206;"NULL"
2211;"This category applies to presentations in which symptoms characteristic of a trauma- and stressor-related disorder that cause clinically significant distress or impairment in social, occupational, or other important areas of functioning predominate but do not meet the full criteria for any of the disorders in the trauma- and stressor-related disorders diagnostic class. The other specified trauma- and stressor-related disorder category is used in situations in which the clinician chooses to communicate the specific reason that the presentation does not meet the criteria for any specific trauma- and stressor-related disorder. This is done by recording other specified trauma- and stressor-related disorder followed by the specific reason (e.g., persistent complex bereavement disorder).";2209;"NULL"
2212;"Examples of presentations that can be specified using the other specified designation include the following:";2209;"NULL"
2218;"A prominent and persistent period of depressed mood or markedly diminished interest or pleasure in all, or almost all, activities that predominates in the clinical picture.";779;"NULL"
